timestamp,PM2.5,PM10,Temperature,Humidity,CO,epa_pm25,epa_pm10,epa_co,epa_aqi,epa_category,ml_aqi,ml_category
2025-05-14 21:43:49+00:00,19.0,22.0,31.3,49.0,6.0,65.5,20.4,66.0,66.0,Moderate,95.2,Moderate
2025-05-14 21:44:22+00:00,19.0,22.0,31.2,49.0,6.0,65.5,20.4,66.0,66.0,Moderate,95.2,Moderate
2025-05-14 21:44:55+00:00,19.0,22.0,31.3,49.0,6.0,65.5,20.4,66.0,66.0,Moderate,95.2,Moderate
2025-05-14 21:45:29+00:00,21.0,22.0,31.3,48.0,6.0,69.7,20.4,66.0,69.7,Moderate,97.0,Moderate
2025-05-14 21:46:02+00:00,20.0,21.0,31.4,49.0,5.0,67.6,19.4,56.0,67.6,Moderate,95.7,Moderate
2025-05-14 21:46:35+00:00,18.0,21.0,31.4,48.0,5.0,63.4,19.4,56.0,63.4,Moderate,93.9,Moderate
2025-05-14 21:47:08+00:00,18.0,21.0,31.5,49.0,5.0,63.4,19.4,56.0,63.4,Moderate,93.9,Moderate
2025-05-14 21:47:41+00:00,18.0,21.0,31.5,48.0,5.0,63.4,19.4,56.0,63.4,Moderate,93.9,Moderate
2025-05-14 21:48:14+00:00,19.0,22.0,31.6,48.0,5.0,65.5,20.4,56.0,65.5,Moderate,94.9,Moderate
2025-05-14 21:48:48+00:00,18.0,21.0,31.5,48.0,5.0,63.4,19.4,56.0,63.4,Moderate,93.9,Moderate
2025-05-14 21:49:59+00:00,19.0,20.0,31.6,48.0,5.0,65.5,18.5,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 21:50:32+00:00,19.0,20.0,31.5,48.0,5.0,65.5,18.5,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 21:51:05+00:00,19.0,20.0,31.5,48.0,5.0,65.5,18.5,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 21:51:38+00:00,19.0,20.0,31.6,48.0,5.0,65.5,18.5,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 21:52:11+00:00,19.0,20.0,31.5,48.0,6.0,65.5,18.5,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 21:52:44+00:00,18.0,20.0,31.6,48.0,6.0,63.4,18.5,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 21:53:18+00:00,18.0,20.0,31.6,48.0,5.0,63.4,18.5,56.0,63.4,Moderate,93.9,Moderate
2025-05-14 21:53:53+00:00,19.0,20.0,31.7,48.0,5.0,65.5,18.5,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 21:54:26+00:00,18.0,19.0,31.6,48.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 21:54:59+00:00,19.0,19.0,31.6,48.0,5.0,65.5,17.6,56.0,65.5,Moderate,94.7,Moderate
2025-05-14 21:55:33+00:00,19.0,19.0,31.6,48.0,6.0,65.5,17.6,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 21:56:06+00:00,20.0,20.0,31.6,48.0,6.0,67.6,18.5,66.0,67.6,Moderate,96.0,Moderate
2025-05-14 21:56:39+00:00,18.0,19.0,31.4,48.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 21:57:12+00:00,18.0,19.0,31.6,48.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 21:57:45+00:00,20.0,21.0,31.5,48.0,6.0,67.6,19.4,66.0,67.6,Moderate,96.0,Moderate
2025-05-14 21:58:18+00:00,20.0,21.0,31.6,48.0,6.0,67.6,19.4,66.0,67.6,Moderate,96.0,Moderate
2025-05-14 21:58:51+00:00,20.0,21.0,31.6,48.0,5.0,67.6,19.4,56.0,67.6,Moderate,95.7,Moderate
2025-05-14 21:59:24+00:00,20.0,21.0,31.7,48.0,6.0,67.6,19.4,66.0,67.6,Moderate,96.0,Moderate
2025-05-14 21:59:57+00:00,20.0,21.0,31.8,48.0,6.0,67.6,19.4,66.0,67.6,Moderate,96.0,Moderate
2025-05-14 22:00:30+00:00,20.0,21.0,31.8,48.0,5.0,67.6,19.4,56.0,67.6,Moderate,95.7,Moderate
2025-05-14 22:01:07+00:00,20.0,21.0,31.8,48.0,5.0,67.6,19.4,56.0,67.6,Moderate,95.7,Moderate
2025-05-14 22:01:40+00:00,19.0,21.0,31.9,47.0,6.0,65.5,19.4,66.0,66.0,Moderate,95.2,Moderate
2025-05-14 22:02:13+00:00,18.0,18.0,31.9,47.0,5.0,63.4,16.7,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:02:46+00:00,19.0,19.0,31.8,47.0,6.0,65.5,17.6,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 22:03:20+00:00,19.0,19.0,31.8,48.0,5.0,65.5,17.6,56.0,65.5,Moderate,94.7,Moderate
2025-05-14 22:03:53+00:00,18.0,19.0,31.7,48.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:04:27+00:00,18.0,19.0,31.9,47.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:05:00+00:00,18.0,19.0,31.9,47.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:05:37+00:00,18.0,19.0,32.0,47.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:06:10+00:00,19.0,19.0,32.0,47.0,6.0,65.5,17.6,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 22:07:22+00:00,18.0,19.0,32.0,47.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:07:55+00:00,18.0,19.0,32.0,47.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:08:28+00:00,18.0,20.0,31.8,47.0,6.0,63.4,18.5,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:09:03+00:00,17.0,19.0,31.9,47.0,5.0,61.3,17.6,56.0,61.3,Moderate,93.0,Moderate
2025-05-14 22:09:36+00:00,18.0,18.0,31.9,47.0,6.0,63.4,16.7,66.0,66.0,Moderate,94.1,Moderate
2025-05-14 22:10:09+00:00,18.0,18.0,31.8,47.0,5.0,63.4,16.7,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:10:42+00:00,19.0,19.0,31.9,47.0,6.0,65.5,17.6,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 22:11:16+00:00,19.0,19.0,31.8,47.0,6.0,65.5,17.6,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 22:11:49+00:00,19.0,19.0,31.9,47.0,5.0,65.5,17.6,56.0,65.5,Moderate,94.7,Moderate
2025-05-14 22:12:22+00:00,18.0,18.0,31.8,47.0,6.0,63.4,16.7,66.0,66.0,Moderate,94.1,Moderate
2025-05-14 22:12:55+00:00,18.0,19.0,31.9,47.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:13:28+00:00,18.0,18.0,31.9,47.0,6.0,63.4,16.7,66.0,66.0,Moderate,94.1,Moderate
2025-05-14 22:14:04+00:00,18.0,18.0,31.9,46.0,5.0,63.4,16.7,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:14:37+00:00,18.0,18.0,31.9,47.0,5.0,63.4,16.7,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:15:11+00:00,17.0,17.0,32.0,47.0,6.0,61.3,15.7,66.0,66.0,Moderate,93.2,Moderate
2025-05-14 22:15:43+00:00,17.0,17.0,31.9,46.0,6.0,61.3,15.7,66.0,66.0,Moderate,93.2,Moderate
2025-05-14 22:16:17+00:00,17.0,17.0,31.9,47.0,5.0,61.3,15.7,56.0,61.3,Moderate,92.9,Moderate
2025-05-14 22:16:50+00:00,17.0,17.0,31.9,47.0,6.0,61.3,15.7,66.0,66.0,Moderate,93.2,Moderate
2025-05-14 22:17:23+00:00,18.0,20.0,31.9,47.0,6.0,63.4,18.5,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:17:56+00:00,18.0,20.0,31.8,47.0,6.0,63.4,18.5,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:18:29+00:00,18.0,20.0,31.9,47.0,6.0,63.4,18.5,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:19:02+00:00,18.0,21.0,31.8,48.0,6.0,63.4,19.4,66.0,66.0,Moderate,94.3,Moderate
2025-05-14 22:19:35+00:00,19.0,22.0,31.7,48.0,5.0,65.5,20.4,56.0,65.5,Moderate,94.9,Moderate
2025-05-14 22:20:08+00:00,19.0,21.0,31.8,48.0,5.0,65.5,19.4,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 22:20:41+00:00,19.0,21.0,31.8,48.0,6.0,65.5,19.4,66.0,66.0,Moderate,95.2,Moderate
2025-05-14 22:21:14+00:00,19.0,21.0,31.8,48.0,6.0,65.5,19.4,66.0,66.0,Moderate,95.2,Moderate
2025-05-14 22:21:47+00:00,17.0,18.0,31.8,48.0,5.0,61.3,16.7,56.0,61.3,Moderate,92.9,Moderate
2025-05-14 22:22:20+00:00,18.0,19.0,31.8,48.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:22:57+00:00,18.0,19.0,31.7,47.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:23:30+00:00,18.0,19.0,31.7,48.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:24:03+00:00,17.0,18.0,31.7,48.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:24:36+00:00,18.0,19.0,31.7,48.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:25:10+00:00,17.0,18.0,31.7,48.0,5.0,61.3,16.7,56.0,61.3,Moderate,92.9,Moderate
2025-05-14 22:25:43+00:00,16.0,18.0,31.5,48.0,5.0,59.2,16.7,56.0,59.2,Moderate,92.1,Moderate
2025-05-14 22:26:16+00:00,16.0,18.0,31.6,48.0,6.0,59.2,16.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 22:26:49+00:00,17.0,19.0,31.4,48.0,6.0,61.3,17.6,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:27:25+00:00,17.0,20.0,31.4,48.0,5.0,61.3,18.5,56.0,61.3,Moderate,93.0,Moderate
2025-05-14 22:27:59+00:00,17.0,20.0,31.5,47.0,6.0,61.3,18.5,66.0,66.0,Moderate,93.4,Moderate
2025-05-14 22:28:32+00:00,18.0,18.0,31.4,48.0,6.0,63.4,16.7,66.0,66.0,Moderate,94.1,Moderate
2025-05-14 22:29:05+00:00,18.0,18.0,31.6,48.0,5.0,63.4,16.7,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:29:41+00:00,18.0,18.0,31.4,48.0,6.0,63.4,16.7,66.0,66.0,Moderate,94.1,Moderate
2025-05-14 22:30:14+00:00,17.0,17.0,31.3,48.0,6.0,61.3,15.7,66.0,66.0,Moderate,93.2,Moderate
2025-05-14 22:30:47+00:00,17.0,17.0,31.3,48.0,5.0,61.3,15.7,56.0,61.3,Moderate,92.9,Moderate
2025-05-14 22:31:20+00:00,16.0,17.0,31.4,48.0,6.0,59.2,15.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 22:31:55+00:00,17.0,18.0,31.4,48.0,5.0,61.3,16.7,56.0,61.3,Moderate,92.9,Moderate
2025-05-14 22:32:28+00:00,16.0,18.0,31.5,48.0,6.0,59.2,16.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 22:33:01+00:00,16.0,18.0,31.4,48.0,5.0,59.2,16.7,56.0,59.2,Moderate,92.1,Moderate
2025-05-14 22:33:34+00:00,16.0,18.0,31.4,47.0,6.0,59.2,16.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 22:34:43+00:00,17.0,18.0,31.6,48.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:35:16+00:00,17.0,18.0,31.5,47.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:35:52+00:00,18.0,19.0,31.5,48.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:36:24+00:00,18.0,19.0,31.5,47.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.9,Moderate
2025-05-14 22:36:58+00:00,18.0,19.0,31.4,47.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:37:34+00:00,16.0,17.0,31.4,47.0,6.0,59.2,15.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 22:38:07+00:00,17.0,18.0,31.5,48.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:38:40+00:00,17.0,18.0,31.3,48.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:39:13+00:00,18.0,19.0,31.3,48.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.9,Moderate
2025-05-14 22:39:48+00:00,17.0,18.0,31.3,48.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:40:21+00:00,17.0,18.0,31.3,48.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:40:54+00:00,18.0,18.0,31.3,47.0,5.0,63.4,16.7,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:41:33+00:00,18.0,18.0,31.3,47.0,6.0,63.4,16.7,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 22:42:09+00:00,14.0,18.0,31.3,47.0,6.0,55.0,16.7,66.0,66.0,Moderate,90.7,Moderate
2025-05-14 22:42:42+00:00,13.0,17.0,31.5,48.0,6.0,52.9,15.7,66.0,66.0,Moderate,89.7,Moderate
2025-05-14 22:43:15+00:00,13.0,17.0,31.4,48.0,6.0,52.9,15.7,66.0,66.0,Moderate,89.7,Moderate
2025-05-14 22:43:48+00:00,15.0,17.0,31.5,47.0,5.0,57.1,15.7,56.0,57.1,Moderate,91.1,Moderate
2025-05-14 22:44:22+00:00,15.0,17.0,31.5,47.0,6.0,57.1,15.7,66.0,66.0,Moderate,91.5,Moderate
2025-05-14 22:44:55+00:00,15.0,17.0,31.4,47.0,6.0,57.1,15.7,66.0,66.0,Moderate,91.5,Moderate
2025-05-14 22:45:28+00:00,16.0,18.0,31.3,47.0,6.0,59.2,16.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 22:46:01+00:00,16.0,18.0,31.3,47.0,5.0,59.2,16.7,56.0,59.2,Moderate,92.1,Moderate
2025-05-14 22:46:37+00:00,17.0,19.0,31.3,47.0,6.0,61.3,17.6,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:47:11+00:00,17.0,19.0,31.3,47.0,6.0,61.3,17.6,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:47:46+00:00,17.0,19.0,31.4,48.0,6.0,61.3,17.6,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:48:19+00:00,17.0,19.0,31.4,47.0,5.0,61.3,17.6,56.0,61.3,Moderate,93.0,Moderate
2025-05-14 22:48:52+00:00,17.0,19.0,31.4,47.0,5.0,61.3,17.6,56.0,61.3,Moderate,93.0,Moderate
2025-05-14 22:49:26+00:00,16.0,18.0,31.4,47.0,6.0,59.2,16.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 22:49:59+00:00,16.0,18.0,31.4,47.0,5.0,59.2,16.7,56.0,59.2,Moderate,92.1,Moderate
2025-05-14 22:50:32+00:00,16.0,18.0,31.3,47.0,5.0,59.2,16.7,56.0,59.2,Moderate,92.1,Moderate
2025-05-14 22:51:05+00:00,19.0,19.0,31.4,47.0,6.0,65.5,17.6,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 22:51:40+00:00,19.0,19.0,31.3,47.0,6.0,65.5,17.6,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 22:52:13+00:00,19.0,19.0,31.3,47.0,5.0,65.5,17.6,56.0,65.5,Moderate,94.7,Moderate
2025-05-14 22:52:46+00:00,18.0,18.0,31.4,47.0,5.0,63.4,16.7,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:53:20+00:00,16.0,18.0,31.4,48.0,5.0,59.2,16.7,56.0,59.2,Moderate,92.1,Moderate
2025-05-14 22:53:53+00:00,17.0,18.0,31.4,47.0,5.0,61.3,16.7,56.0,61.3,Moderate,92.9,Moderate
2025-05-14 22:54:26+00:00,17.0,18.0,31.5,47.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:55:02+00:00,17.0,18.0,31.5,47.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:55:35+00:00,17.0,18.0,31.6,47.0,6.0,61.3,16.7,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 22:56:08+00:00,17.0,18.0,31.6,47.0,5.0,61.3,16.7,56.0,61.3,Moderate,92.9,Moderate
2025-05-14 22:56:43+00:00,16.0,17.0,31.6,47.0,5.0,59.2,15.7,56.0,59.2,Moderate,92.0,Moderate
2025-05-14 22:57:16+00:00,18.0,18.0,31.7,47.0,5.0,63.4,16.7,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:57:49+00:00,18.0,18.0,31.7,47.0,6.0,63.4,16.7,66.0,66.0,Moderate,94.1,Moderate
2025-05-14 22:58:22+00:00,18.0,19.0,31.8,47.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:58:56+00:00,18.0,19.0,31.7,47.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 22:59:29+00:00,18.0,19.0,31.7,47.0,5.0,63.4,17.6,56.0,63.4,Moderate,93.8,Moderate
2025-05-14 23:00:02+00:00,18.0,19.0,31.8,46.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 23:00:35+00:00,18.0,19.0,31.8,47.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 23:01:09+00:00,18.0,19.0,31.8,46.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 23:01:42+00:00,18.0,19.0,31.8,47.0,6.0,63.4,17.6,66.0,66.0,Moderate,94.2,Moderate
2025-05-14 23:02:15+00:00,17.0,19.0,31.9,46.0,6.0,61.3,17.6,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 23:02:49+00:00,17.0,19.0,31.7,47.0,6.0,61.3,17.6,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 23:03:22+00:00,17.0,19.0,31.8,47.0,5.0,61.3,17.6,56.0,61.3,Moderate,93.0,Moderate
2025-05-14 23:03:55+00:00,17.0,19.0,31.7,47.0,6.0,61.3,17.6,66.0,66.0,Moderate,93.3,Moderate
2025-05-14 23:04:28+00:00,15.0,16.0,31.7,46.0,6.0,57.1,14.8,66.0,66.0,Moderate,91.4,Moderate
2025-05-14 23:05:01+00:00,15.0,16.0,31.8,47.0,5.0,57.1,14.8,56.0,57.1,Moderate,91.1,Moderate
2025-05-14 23:05:34+00:00,14.0,15.0,31.7,47.0,5.0,55.0,13.9,56.0,56.0,Moderate,90.2,Moderate
2025-05-14 23:06:08+00:00,16.0,17.0,31.7,47.0,6.0,59.2,15.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 23:06:41+00:00,16.0,17.0,31.7,47.0,6.0,59.2,15.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 23:07:15+00:00,16.0,17.0,31.8,46.0,6.0,59.2,15.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 23:07:48+00:00,16.0,17.0,31.7,46.0,6.0,59.2,15.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 23:08:22+00:00,16.0,17.0,31.8,47.0,6.0,59.2,15.7,66.0,66.0,Moderate,92.3,Moderate
2025-05-14 23:08:55+00:00,16.0,17.0,31.7,47.0,6.0,59.2,15.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 23:09:13+00:00,10.0,20.0,25.0,50.0,0.5,41.7,18.5,5.7,41.7,Good,85.4,Moderate
2025-05-14 23:09:51+00:00,10.0,20.0,25.0,50.0,0.5,41.7,18.5,5.7,41.7,Good,85.4,Moderate
2025-05-14 23:10:22+00:00,10.0,20.0,25.0,50.0,0.5,41.7,18.5,5.7,41.7,Good,85.4,Moderate
2025-05-14 23:10:48+00:00,300.0,20.0,25.0,50.0,0.5,350.1,18.5,5.7,350.1,Hazardous,338.5,Hazardous
2025-05-14 23:11:07+00:00,19.0,20.0,31.8,46.0,5.0,65.5,18.5,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 23:11:42+00:00,19.0,20.0,31.8,46.0,5.0,65.5,18.5,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 23:12:15+00:00,19.0,20.0,31.8,46.0,5.0,65.5,18.5,56.0,65.5,Moderate,94.8,Moderate
2025-05-14 23:12:48+00:00,19.0,19.0,31.8,47.0,6.0,65.5,17.6,66.0,66.0,Moderate,95.1,Moderate
2025-05-14 23:13:21+00:00,19.0,19.0,31.8,47.0,5.0,65.5,17.6,56.0,65.5,Moderate,94.7,Moderate
2025-05-14 23:13:55+00:00,19.0,19.0,31.7,46.0,5.0,65.5,17.6,56.0,65.5,Moderate,94.7,Moderate
2025-05-14 23:14:28+00:00,15.0,18.0,31.8,46.0,6.0,57.1,16.7,66.0,66.0,Moderate,91.5,Moderate
2025-05-14 23:15:01+00:00,15.0,18.0,31.8,46.0,5.0,57.1,16.7,56.0,57.1,Moderate,91.2,Moderate
2025-05-14 23:15:34+00:00,15.0,18.0,31.7,46.0,6.0,57.1,16.7,66.0,66.0,Moderate,91.5,Moderate
2025-05-14 23:16:10+00:00,15.0,18.0,31.7,47.0,5.0,57.1,16.7,56.0,57.1,Moderate,91.2,Moderate
2025-05-14 23:16:43+00:00,15.0,17.0,31.7,46.0,6.0,57.1,15.7,66.0,66.0,Moderate,91.5,Moderate
2025-05-14 23:17:16+00:00,16.0,18.0,31.6,47.0,5.0,59.2,16.7,56.0,59.2,Moderate,92.1,Moderate
2025-05-14 23:17:49+00:00,16.0,18.0,31.8,46.0,6.0,59.2,16.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 23:18:23+00:00,16.0,18.0,31.7,46.0,6.0,59.2,16.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 23:18:56+00:00,16.0,18.0,31.8,46.0,5.0,59.2,16.7,56.0,59.2,Moderate,92.1,Moderate
2025-05-14 23:19:30+00:00,16.0,18.0,31.8,45.0,6.0,59.2,16.7,66.0,66.0,Moderate,92.4,Moderate
2025-05-14 23:20:03+00:00,15.0,17.0,31.8,45.0,6.0,57.1,15.7,66.0,66.0,Moderate,91.5,Moderate
2025-05-14 23:20:37+00:00,15.0,17.0,31.8,46.0,5.0,57.1,15.7,56.0,57.1,Moderate,91.1,Moderate
2025-05-14 23:21:10+00:00,14.0,18.0,31.6,46.0,6.0,55.0,16.7,66.0,66.0,Moderate,90.7,Moderate
2025-05-14 23:21:43+00:00,14.0,18.0,31.5,47.0,5.0,55.0,16.7,56.0,56.0,Moderate,90.3,Moderate
2025-05-14 23:22:16+00:00,15.0,17.0,31.5,47.0,5.0,57.1,15.7,56.0,57.1,Moderate,91.1,Moderate
2025-05-14 23:22:50+00:00,13.0,15.0,31.6,47.0,6.0,52.9,13.9,66.0,66.0,Moderate,89.6,Moderate
2025-05-14 23:23:23+00:00,13.0,15.0,31.6,46.0,6.0,52.9,13.9,66.0,66.0,Moderate,89.6,Moderate
2025-05-14 23:23:56+00:00,13.0,15.0,31.6,46.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:24:29+00:00,12.0,14.0,31.7,46.0,5.0,50.0,13.0,56.0,56.0,Moderate,88.4,Moderate
2025-05-14 23:25:03+00:00,13.0,16.0,31.6,46.0,6.0,52.9,14.8,66.0,66.0,Moderate,89.7,Moderate
2025-05-14 23:25:36+00:00,13.0,16.0,31.7,47.0,6.0,52.9,14.8,66.0,66.0,Moderate,89.7,Moderate
2025-05-14 23:26:47+00:00,13.0,15.0,31.8,45.0,6.0,52.9,13.9,66.0,66.0,Moderate,89.6,Moderate
2025-05-14 23:27:20+00:00,13.0,15.0,31.8,46.0,6.0,52.9,13.9,66.0,66.0,Moderate,89.6,Moderate
2025-05-14 23:27:53+00:00,13.0,15.0,31.7,46.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:28:26+00:00,12.0,14.0,31.8,46.0,6.0,50.0,13.0,66.0,66.0,Moderate,88.7,Moderate
2025-05-14 23:29:00+00:00,12.0,14.0,31.8,46.0,5.0,50.0,13.0,56.0,56.0,Moderate,88.4,Moderate
2025-05-14 23:29:33+00:00,12.0,14.0,31.8,46.0,5.0,50.0,13.0,56.0,56.0,Moderate,88.4,Moderate
2025-05-14 23:30:06+00:00,15.0,16.0,31.8,45.0,5.0,57.1,14.8,56.0,57.1,Moderate,91.1,Moderate
2025-05-14 23:30:39+00:00,14.0,14.0,31.9,45.0,6.0,55.0,13.0,66.0,66.0,Moderate,90.5,Moderate
2025-05-14 23:31:13+00:00,14.0,14.0,31.9,45.0,5.0,55.0,13.0,56.0,56.0,Moderate,90.1,Moderate
2025-05-14 23:31:46+00:00,14.0,14.0,31.9,45.0,5.0,55.0,13.0,56.0,56.0,Moderate,90.1,Moderate
2025-05-14 23:32:19+00:00,12.0,13.0,31.9,45.0,6.0,50.0,12.0,66.0,66.0,Moderate,88.7,Moderate
2025-05-14 23:32:52+00:00,12.0,13.0,31.9,45.0,5.0,50.0,12.0,56.0,56.0,Moderate,88.3,Moderate
2025-05-14 23:33:25+00:00,12.0,13.0,31.8,45.0,5.0,50.0,12.0,56.0,56.0,Moderate,88.3,Moderate
2025-05-14 23:33:59+00:00,11.0,12.0,32.0,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-14 23:34:32+00:00,14.0,14.0,32.1,45.0,5.0,55.0,13.0,56.0,56.0,Moderate,90.1,Moderate
2025-05-14 23:35:05+00:00,13.0,13.0,32.1,44.0,5.0,52.9,12.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:35:39+00:00,13.0,13.0,32.1,44.0,5.0,52.9,12.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:36:12+00:00,13.0,13.0,32.1,44.0,5.0,52.9,12.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:36:45+00:00,13.0,13.0,32.2,45.0,5.0,52.9,12.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:37:18+00:00,13.0,15.0,32.2,44.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:37:52+00:00,13.0,15.0,32.2,44.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:38:25+00:00,13.0,15.0,32.1,44.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:38:58+00:00,14.0,16.0,32.1,44.0,6.0,55.0,14.8,66.0,66.0,Moderate,90.6,Moderate
2025-05-14 23:39:31+00:00,14.0,16.0,32.1,44.0,5.0,55.0,14.8,56.0,56.0,Moderate,90.2,Moderate
2025-05-14 23:40:04+00:00,14.0,16.0,32.0,44.0,5.0,55.0,14.8,56.0,56.0,Moderate,90.2,Moderate
2025-05-14 23:40:37+00:00,14.0,16.0,32.1,44.0,5.0,55.0,14.8,56.0,56.0,Moderate,90.2,Moderate
